hhid,weight,account_num,account_type,district,urban,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco,mm_account_telco_main,v234,agent_trust,v236,v237,v238,v240,v241,v242,v243,v244,v245,v246,mm_account
1083,357.3637,2,SACCO Account,District_A,Urban,male,19,4,secondary 5,no,yes,no,Company_A,,no,,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes
1083,357.3637,3,VSLA Account,District_A,Urban,male,19,4,secondary 5,no,yes,no,Company_A,,no,,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes
1084,198.32667,1,Mobile Money,District_B,Rural,female,26,2,primary 2,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1084,198.32667,2,Bank Account,District_B,Rural,female,26,2,primary 2,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1085,352.04128,1,Mobile Money,District_B,Rural,male,50,8,primary 6,yes,yes,no,,,,,,no,yes,yes,no,no,yes,,no,no,no
1085,352.04128,2,Bank Account,District_B,Rural,male,50,8,primary 6,yes,yes,no,,,,,,no,yes,yes,no,no,yes,,no,no,no
1085,352.04128,3,Online Bank Account,District_B,Rural,male,50,8,primary 6,yes,yes,no,,,,,,no,yes,yes,no,no,yes,,no,no,no
1086,541.13374,1,Mobile Money,District_C,Rural,male,47,5,primary 6,no,yes,no,Company_B,,no,,,no,no,no,no,no,yes,,no,no,yes
1086,541.13374,2,MFI Account,District_C,Rural,male,47,5,primary 6,no,yes,no,Company_B,,no,,,no,no,no,no,no,yes,,no,no,yes
1086,541.13374,3,SACCO Account,District_C,Rural,male,47,5,primary 6,no,yes,no,Company_B,,no,,,no,no,no,no,no,yes,,no,no,yes
1086,541.13374,4,VSLA Account,District_C,Rural,male,47,5,primary 6,no,yes,no,Company_B,,no,,,no,no,no,no,no,yes,,no,no,yes
1087,176.62652,1,Mobile Money,District_A,Rural,male,38,5,primary 6,no,yes,no,Company_A Company_B,Company_B,no,yes,,yes,no,no,yes,no,no,,no,yes,yes
1087,176.62652,2,MFI Account,District_A,Rural,male,38,5,primary 6,no,yes,no,Company_A Company_B,Company_B,no,yes,,yes,no,no,yes,no,no,,no,yes,yes
1088,231.95012,1,Mobile Money,District_B,Rural,female,38,3,primary 3,no,yes,no,Company_A Company_B,Company_A,-97,no,,no,no,no,no,no,no,,no,no,yes
1089,190.22255,1,Mobile Money,District_B,Rural,female,60,7,primary 2,no,yes,no,Company_C,,-97,,,no,yes,no,yes,no,yes,,no,no,yes
1090,215.62236,1,Mobile Money,District_B,Rural,male,18,7,primary 6,no,yes,no,Company_B,,yes,no,no,no,no,no,no,no,yes,,no,no,yes
1090,215.62236,2,SACCO Account,District_B,Rural,male,18,7,primary 6,no,yes,no,Company_B,,yes,no,no,no,no,no,no,no,yes,,no,no,yes
1090,215.62236,3,VSLA Account,District_B,Rural,male,18,7,primary 6,no,yes,no,Company_B,,yes,no,no,no,no,no,no,no,yes,,no,no,yes
1091,283.23302,1,Mobile Money,District_A,Urban,female,43,4,primary 3,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,yes,,no,no,yes
1091,283.23302,2,Bank Account,District_A,Urban,female,43,4,primary 3,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,yes,,no,no,yes
1092,457.40615,1,SACCO Account,District_C,Rural,female,27,5,primary 6,no,yes,no,Company_B,,yes,no,,no,no,no,yes,no,no,,yes,no,yes
1093,267.32089,1,Mobile Money,District_C,Rural,female,30,4,primary 5,no,yes,no,Company_B,,yes,,,,,,,,,,,,yes
1093,267.32089,2,Bank Account,District_C,Rural,female,30,4,primary 5,no,yes,no,Company_B,,yes,,,,,,,,,,,,yes
1093,267.32089,3,VSLA Account,District_C,Rural,female,30,4,primary 5,no,yes,no,Company_B,,yes,,,,,,,,,,,,yes
1094,183.92381,1,VSLA Account,District_A,Rural,male,32,8,secondary 6,no,yes,yes,Company_A Company_B,Company_A,yes,yes,no,yes,yes,no,yes,no,no,no,no,yes,yes
1095,377.37208,1,Mobile Money,District_A,Urban,female,29,5,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,yes,no,no,yes,,yes,no,yes
1095,377.37208,2,SACCO Account,District_A,Urban,female,29,5,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,yes,no,no,yes,,yes,no,yes
1095,377.37208,3,VSLA Account,District_A,Urban,female,29,5,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,yes,no,no,yes,,yes,no,yes
1096,427.75309,1,Mobile Money,District_A,Urban,female,25,4,primary 4,yes,yes,no,,,,no,,yes,yes,no,yes,no,yes,,no,no,no
1096,427.75309,2,Bank Account,District_A,Urban,female,25,4,primary 4,yes,yes,no,,,,no,,yes,yes,no,yes,no,yes,,no,no,no
1096,427.75309,3,VSLA Account,District_A,Urban,female,25,4,primary 4,yes,yes,no,,,,no,,yes,yes,no,yes,no,yes,,no,no,no
1097,213.21275,1,Mobile Money,District_C,Rural,female,62,3,primary 4,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,no,,no,no,yes
1097,213.21275,2,SACCO Account,District_C,Rural,female,62,3,primary 4,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,no,,no,no,yes
1097,213.21275,3,VSLA Account,District_C,Rural,female,62,3,primary 4,no,yes,no,Company_A,,yes,no,,no,yes,no,no,no,no,,no,no,yes
1098,582.19838,1,Mobile Money,District_B,Rural,male,29,6,secondary 6,no,no,yes,Company_A Company_B,Company_B,yes,,,yes,no,yes,yes,no,no,yes,yes,no,yes
1098,582.19838,2,Bank Account,District_B,Rural,male,29,6,secondary 6,no,no,yes,Company_A Company_B,Company_B,yes,,,yes,no,yes,yes,no,no,yes,yes,no,yes
1099,524.67599,1,VSLA Account,District_A,Rural,male,54,8,primary 4,no,yes,no,Company_A Company_B,Company_A,no,no,,no,no,yes,yes,no,yes,yes,no,no,yes
1100,140.64762,1,SACCO Account,District_A,Rural,male,39,4,other,no,yes,no,Company_A,,yes,yes,,yes,yes,yes,yes,no,yes,yes,yes,yes,yes
1100,140.64762,2,VSLA Account,District_A,Rural,male,39,4,other,no,yes,no,Company_A,,yes,yes,,yes,yes,yes,yes,no,yes,yes,yes,yes,yes
1101,319.95937,1,None,District_C,Rural,female,59,3,secondary 3,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,no,,no,no,yes
1102,133.36605,1,Mobile Money,District_A,Rural,female,37,4,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,,,no,no,no,yes,no,yes,,no,no,yes
1102,133.36605,2,Bank Account,District_A,Rural,female,37,4,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,,,no,no,no,yes,no,yes,,no,no,yes
1102,133.36605,3,MFI Account,District_A,Rural,female,37,4,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,,,no,no,no,yes,no,yes,,no,no,yes
1102,133.36605,4,VSLA Account,District_A,Rural,female,37,4,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,,,no,no,no,yes,no,yes,,no,no,yes
1103,574.95698,1,Mobile Money,District_C,Rural,male,24,4,secondary 2,no,yes,yes,Company_B,,yes,yes,,yes,yes,no,yes,no,no,,no,no,yes
1103,574.95698,2,Bank Account,District_C,Rural,male,24,4,secondary 2,no,yes,yes,Company_B,,yes,yes,,yes,yes,no,yes,no,no,,no,no,yes
1104,458.39316,1,SACCO Account,District_B,Rural,female,19,9,secondary 6,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,no,,no,no,yes
1105,640.10944,1,Mobile Money,District_C,Rural,female,68,5,primary 6,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1105,640.10944,2,VSLA Account,District_C,Rural,female,68,5,primary 6,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no,no
1106,224.36956,1,Mobile Money,District_B,Rural,female,38,8,primary 3,no,yes,no,Company_A,,no,no,,yes,no,yes,no,no,yes,,no,no,yes
1106,224.36956,2,VSLA Account,District_B,Rural,female,38,8,primary 3,no,yes,no,Company_A,,no,no,,yes,no,yes,no,no,yes,,no,no,yes
1107,886.25262,1,Mobile Money,District_A,Urban,female,22,6,secondary 6,yes,yes,no,,,,,,yes,yes,no,no,no,yes,yes,yes,no,no
1107,886.25262,2,Bank Account,District_A,Urban,female,22,6,secondary 6,yes,yes,no,,,,,,yes,yes,no,no,no,yes,yes,yes,no,no
1107,886.25262,3,SACCO Account,District_A,Urban,female,22,6,secondary 6,yes,yes,no,,,,,,yes,yes,no,no,no,yes,yes,yes,no,no
1108,625.85185,1,None,District_A,Urban,female,36,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,no,,no,no,yes
1109,625.85185,1,VSLA Account,District_A,Urban,male,29,2,university,no,yes,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes
1110,185.88798,1,Mobile Money,District_B,Rural,female,45,4,,yes,yes,yes,,,,,,no,yes,no,no,no,no,,no,no,no
1110,185.88798,2,SACCO Account,District_B,Rural,female,45,4,,yes,yes,yes,,,,,,no,yes,no,no,no,no,,no,no,no
1110,185.88798,3,VSLA Account,District_B,Rural,female,45,4,,yes,yes,yes,,,,,,no,yes,no,no,no,no,,no,no,no
1111,176.62652,1,Mobile Money,District_A,Rural,male,32,3,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,yes,no,yes,,no,no,yes
1112,933.90123,1,None,District_B,Rural,male,38,4,primary 6,no,yes,no,Company_A,,,yes,no,no,no,no,no,no,no,no,no,no,yes
1113,433.18154,1,Mobile Money,District_B,Rural,male,25,3,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,no,yes,no,no,yes,yes,yes,no,no,yes
1113,433.18154,2,SACCO Account,District_B,Rural,male,25,3,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,no,yes,no,no,yes,yes,yes,no,no,yes
1113,433.18154,3,VSLA Account,District_B,Rural,male,25,3,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,no,yes,no,no,yes,yes,yes,no,no,yes
1114,129.62215,1,Mobile Money,District_A,Rural,male,26,6,secondary 6,no,yes,no,Company_A Company_B Company_C,Company_B,yes,yes,,no,no,no,no,no,no,,yes,no,yes
1115,79.144444,1,Mobile Money,District_B,Rural,male,30,4,primary 3,no,yes,no,Company_A,,yes,yes,,yes,yes,yes,yes,no,no,,no,no,yes
1115,79.144444,2,Bank Account,District_B,Rural,male,30,4,primary 3,no,yes,no,Company_A,,yes,yes,,yes,yes,yes,yes,no,no,,no,no,yes
1115,79.144444,3,SACCO Account,District_B,Rural,male,30,4,primary 3,no,yes,no,Company_A,,yes,yes,,yes,yes,yes,yes,no,no,,no,no,yes
1116,151.52198,1,Mobile Money,District_C,Rural,female,40,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,no,yes,no,yes,yes,yes,no,yes
1117,543.09499,1,VSLA Account,District_B,Rural,male,22,7,primary 5,no,yes,no,Company_A,,no,,,no,yes,no,no,no,yes,,no,no,yes
1118,213.87654,1,Mobile Money,District_A,Urban,female,39,3,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,no,no,yes
1118,213.87654,2,Bank Account,District_A,Urban,female,39,3,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,no,no,yes
1118,213.87654,3,Online Bank Account,District_A,Urban,female,39,3,secondary 1,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,no,no,yes
1119,385.67901,1,Mobile Money,District_A,Urban,male,32,5,secondary 3,no,,no,Company_A Company_B,Company_A,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes
1119,385.67901,2,VSLA Account,District_A,Urban,male,32,5,secondary 3,no,,no,Company_A Company_B,Company_A,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes
1120,268.16,1,Mobile Money,District_B,Rural,female,38,7,primary 2,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,yes,yes,no,no,,no,no,yes
1120,268.16,2,VSLA Account,District_B,Rural,female,38,7,primary 2,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,yes,yes,no,no,,no,no,yes
1121,240.44482,1,Mobile Money,District_C,Rural,female,35,5,,yes,yes,no,,,,,,no,yes,no,yes,no,no,,no,no,no
1122,755.76665,1,Mobile Money,District_B,Rural,female,66,2,,yes,yes,no,,,,no,,no,no,no,,,yes,,no,no,no
1122,755.76665,2,Bank Account,District_B,Rural,female,66,2,,yes,yes,no,,,,no,,no,no,no,,,yes,,no,no,no
1122,755.76665,3,VSLA Account,District_B,Rural,female,66,2,,yes,yes,no,,,,no,,no,no,no,,,yes,,no,no,no
1123,133.36605,1,Mobile Money,District_A,Rural,female,43,7,primary 2,no,yes,no,,,,,,,,,,,,,,,no
1123,133.36605,2,Bank Account,District_A,Rural,female,43,7,primary 2,no,yes,no,,,,,,,,,,,,,,,no
1124,155.75499,1,Mobile Money,District_A,Urban,female,29,4,primary 6,no,yes,no,Company_A Company_B,Company_A,,no,,yes,no,no,yes,no,yes,yes,no,no,yes
1124,155.75499,2,VSLA Account,District_A,Urban,female,29,4,primary 6,no,yes,no,Company_A Company_B,Company_A,,no,,yes,no,no,yes,no,yes,yes,no,no,yes
1125,471.62469,1,Mobile Money,District_C,Rural,male,48,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,yes,yes,yes,no,yes,no,yes,,no,no,yes
1125,471.62469,2,Bank Account,District_C,Rural,male,48,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,yes,yes,yes,no,yes,no,yes,,no,no,yes
1125,471.62469,3,SACCO Account,District_C,Rural,male,48,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,yes,yes,yes,no,yes,no,yes,,no,no,yes
1125,471.62469,4,VSLA Account,District_C,Rural,male,48,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,yes,yes,yes,no,yes,no,yes,,no,no,yes
1126,139.45541,1,Mobile Money,District_C,Rural,female,26,2,primary 5,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,no,,no,no,yes
1126,139.45541,2,MFI Account,District_C,Rural,female,26,2,primary 5,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,no,,no,no,yes
1126,139.45541,3,SACCO Account,District_C,Rural,female,26,2,primary 5,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,no,,no,no,yes
1126,139.45541,4,VSLA Account,District_C,Rural,female,26,2,primary 5,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,no,,no,no,yes
1127,191.77369,1,Mobile Money,District_C,Rural,male,42,5,primary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,yes,no,no,yes
1128,2143.4098,1,Mobile Money,District_B,Rural,female,40,5,primary 1,no,yes,no,,,,,,,,,,,,,,,no
1128,2143.4098,2,Bank Account,District_B,Rural,female,40,5,primary 1,no,yes,no,,,,,,,,,,,,,,,no
1128,2143.4098,3,VSLA Account,District_B,Rural,female,40,5,primary 1,no,yes,no,,,,,,,,,,,,,,,no
1129,152.91837,1,Mobile Money,District_C,Rural,female,52,2,,yes,yes,no,,,,no,,no,yes,no,no,no,yes,,yes,no,no
1130,214.48889,1,Mobile Money,District_C,Rural,male,23,2,primary 3,no,yes,no,,,,,,,,,,,,,,,no
1130,214.48889,2,MFI Account,District_C,Rural,male,23,2,primary 3,no,yes,no,,,,,,,,,,,,,,,no
1130,214.48889,3,SACCO Account,District_C,Rural,male,23,2,primary 3,no,yes,no,,,,,,,,,,,,,,,no
1130,214.48889,4,VSLA Account,District_C,Rural,male,23,2,primary 3,no,yes,no,,,,,,,,,,,,,,,no
1131,136.87333,1,VSLA Account,District_B,Rural,female,23,3,primary 4,no,yes,no,Company_B,,no,no,,yes,yes,no,yes,no,no,,no,no,yes
1132,406.1418,1,Mobile Money,District_B,Rural,female,28,2,university,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,yes,yes,no,yes,,no,no,yes
1132,406.1418,2,SACCO Account,District_B,Rural,female,28,2,university,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,yes,yes,no,yes,,no,no,yes
1132,406.1418,3,VSLA Account,District_B,Rural,female,28,2,university,no,yes,no,Company_A Company_B,Company_A,yes,no,,yes,yes,yes,yes,no,yes,,no,no,yes
1133,152.79772,1,VSLA Account,District_B,Rural,male,25,3,secondary 4,no,yes,no,Company_A Company_C,Company_A,yes,yes,,yes,no,yes,yes,no,no,,yes,no,yes
1134,1780.5102,1,Mobile Money,District_B,Rural,female,42,7,primary 4,yes,yes,no,,,,,,no,yes,yes,no,,yes,,yes,no,no
1134,1780.5102,2,SACCO Account,District_B,Rural,female,42,7,primary 4,yes,yes,no,,,,,,no,yes,yes,no,,yes,,yes,no,no
1134,1780.5102,3,VSLA Account,District_B,Rural,female,42,7,primary 4,yes,yes,no,,,,,,no,yes,yes,no,,yes,,yes,no,no
1135,232.76503,1,Mobile Money,District_B,Rural,male,23,5,primary 5,yes,yes,no,,,,no,,no,yes,no,no,no,yes,,no,no,no
1135,232.76503,2,MFI Account,District_B,Rural,male,23,5,primary 5,yes,yes,no,,,,no,,no,yes,no,no,no,yes,,no,no,no
1135,232.76503,3,VSLA Account,District_B,Rural,male,23,5,primary 5,yes,yes,no,,,,no,,no,yes,no,no,no,yes,,no,no,no
1136,178.77333,1,Mobile Money,District_B,Rural,male,28,4,secondary 6,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,yes,yes,no,no,yes
1136,178.77333,2,Bank Account,District_B,Rural,male,28,4,secondary 6,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,yes,yes,no,no,yes
1136,178.77333,3,Online Bank Account,District_B,Rural,male,28,4,secondary 6,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,yes,yes,no,no,yes
1136,178.77333,4,SACCO Account,District_B,Rural,male,28,4,secondary 6,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,yes,yes,no,no,yes
1137,1110.0057,1,Mobile Money,District_C,Rural,female,50,3,primary 6,no,yes,no,,,,,,,,,,,,,,,no
1137,1110.0057,2,SACCO Account,District_C,Rural,female,50,3,primary 6,no,yes,no,,,,,,,,,,,,,,,no
1137,1110.0057,3,VSLA Account,District_C,Rural,female,50,3,primary 6,no,yes,no,,,,,,,,,,,,,,,no
1138,172.01519,1,VSLA Account,District_C,Rural,female,38,5,primary 6,no,yes,no,Company_B,,yes,,,no,no,no,no,no,no,,no,no,yes
1139,1136.1956,1,Mobile Money,District_B,Rural,female,88,2,,no,yes,,,,,,,,,,,,,,,,no
1140,190.22255,1,None,District_B,Rural,male,34,4,primary 6,no,,no,Company_A,,yes,no,,yes,yes,yes,yes,no,yes,,no,no,yes
1141,556.01975,1,Mobile Money,District_C,Rural,male,31,3,primary 5,no,yes,no,Company_B,,yes,no,no,yes,yes,yes,no,no,yes,,no,no,yes
1141,556.01975,2,Bank Account,District_C,Rural,male,31,3,primary 5,no,yes,no,Company_B,,yes,no,no,yes,yes,yes,no,no,yes,,no,no,yes
1141,556.01975,3,Online Bank Account,District_C,Rural,male,31,3,primary 5,no,yes,no,Company_B,,yes,no,no,yes,yes,yes,no,no,yes,,no,no,yes
1141,556.01975,4,VSLA Account,District_C,Rural,male,31,3,primary 5,no,yes,no,Company_B,,yes,no,no,yes,yes,yes,no,no,yes,,no,no,yes
1142,108.19048,1,Mobile Money,District_A,Urban,female,42,4,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,no,no,,no,no,yes
1143,216.98201,1,SACCO Account,District_A,Rural,male,38,7,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,yes,yes,no,yes,,no,no,yes
1144,455.25126,1,Mobile Money,District_B,Rural,female,35,6,,yes,yes,no,,,,,,no,no,no,,no,no,,no,no,no
1144,455.25126,2,Bank Account,District_B,Rural,female,35,6,,yes,yes,no,,,,,,no,no,no,,no,no,,no,no,no
1144,455.25126,3,MFI Account,District_B,Rural,female,35,6,,yes,yes,no,,,,,,no,no,no,,no,no,,no,no,no
1145,878.55082,1,Mobile Money,District_B,Rural,female,24,7,primary 2,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,yes,,no,no,yes
1145,878.55082,2,Bank Account,District_B,Rural,female,24,7,primary 2,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,yes,,no,no,yes
1145,878.55082,3,VSLA Account,District_B,Rural,female,24,7,primary 2,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,yes,,no,no,yes
1146,1265.1185,1,Mobile Money,District_B,Rural,female,18,8,primary 5,no,yes,no,Company_B,,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes
1146,1265.1185,2,Bank Account,District_B,Rural,female,18,8,primary 5,no,yes,no,Company_B,,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes
1146,1265.1185,3,SACCO Account,District_B,Rural,female,18,8,primary 5,no,yes,no,Company_B,,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes
1146,1265.1185,4,VSLA Account,District_B,Rural,female,18,8,primary 5,no,yes,no,Company_B,,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes
1147,195.45023,1,Mobile Money,District_B,Rural,female,31,4,primary 6,yes,yes,no,,,,no,,yes,yes,yes,no,no,no,,no,no,no
1147,195.45023,2,SACCO Account,District_B,Rural,female,31,4,primary 6,yes,yes,no,,,,no,,yes,yes,yes,no,no,no,,no,no,no
1148,419.68239,1,Mobile Money,District_B,Rural,male,19,3,secondary 1,no,yes,no,Company_A,,no,no,,no,no,no,yes,no,yes,,no,no,yes
1148,419.68239,2,SACCO Account,District_B,Rural,male,19,3,secondary 1,no,yes,no,Company_A,,no,no,,no,no,no,yes,no,yes,,no,no,yes
1149,85.550617,1,VSLA Account,District_A,Rural,female,42,3,,no,yes,no,Company_A,,,,,no,no,no,no,no,yes,,no,no,yes
1150,196.75322,1,Mobile Money,District_B,Rural,female,20,3,secondary 3,no,yes,yes,Company_A Company_C,Company_C,no,no,,yes,no,yes,yes,no,no,,no,yes,yes
1150,196.75322,2,Bank Account,District_B,Rural,female,20,3,secondary 3,no,yes,yes,Company_A Company_C,Company_C,no,no,,yes,no,yes,yes,no,no,,no,yes,yes
1151,235.81235,1,Mobile Money,District_C,Rural,female,72,3,,yes,yes,no,,,,,,yes,yes,yes,,,no,,no,no,no
1151,235.81235,2,SACCO Account,District_C,Rural,female,72,3,,yes,yes,no,,,,,,yes,yes,yes,,,no,,no,no,no
1152,317.59354,1,None,District_B,Rural,male,39,6,primary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,yes,no,yes,,yes,no,yes
1153,880.44669,1,SACCO Account,District_B,Rural,female,18,4,secondary 2,no,yes,no,,,,,,,,,,,,,,,no
1153,880.44669,2,VSLA Account,District_B,Rural,female,18,4,secondary 2,no,yes,no,,,,,,,,,,,,,,,no
1154,331.73789,1,Mobile Money,District_A,Urban,male,36,5,secondary 6,no,yes,,Company_A Company_B,Company_B,,,no,yes,no,yes,yes,no,yes,,no,no,yes
1154,331.73789,2,Bank Account,District_A,Urban,male,36,5,secondary 6,no,yes,,Company_A Company_B,Company_B,,,no,yes,no,yes,yes,no,yes,,no,no,yes
1154,331.73789,3,SACCO Account,District_A,Urban,male,36,5,secondary 6,no,yes,,Company_A Company_B,Company_B,,,no,yes,no,yes,yes,no,yes,,no,no,yes
1155,158.28939,1,Mobile Money,District_C,Rural,male,40,7,primary 5,no,yes,no,Company_A Company_B Company_C,Company_B,yes,no,,no,yes,no,no,no,yes,,no,no,yes
1155,158.28939,2,VSLA Account,District_C,Rural,male,40,7,primary 5,no,yes,no,Company_A Company_B Company_C,Company_B,yes,no,,no,yes,no,no,no,yes,,no,no,yes
1156,270.93333,1,Mobile Money,District_C,Rural,male,25,3,secondary 6,no,yes,no,Company_A Company_B,Company_B,,no,no,yes,yes,yes,yes,no,yes,,no,no,yes
1157,289.40952,1,Mobile Money,District_A,Urban,male,32,8,university,no,,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,no,yes,no,yes,,no,no,yes
1157,289.40952,2,SACCO Account,District_A,Urban,male,32,8,university,no,,no,Company_A Company_B,Company_A,yes,no,yes,yes,yes,no,yes,no,yes,,no,no,yes
1158,308.39283,1,None,District_C,Rural,male,54,4,tvet,no,yes,no,Company_B,,no,,,yes,no,no,no,no,yes,,no,no,yes
1159,406.1418,1,None,District_B,Rural,female,35,5,primary 2,no,yes,no,Company_B,,yes,no,,yes,yes,yes,yes,no,yes,,yes,no,yes
1160,636.48986,1,Mobile Money,District_C,Rural,female,50,4,primary 6,no,no,yes,Company_B,,yes,no,,no,yes,no,no,no,no,,yes,yes,yes
1160,636.48986,2,Bank Account,District_C,Rural,female,50,4,primary 6,no,no,yes,Company_B,,yes,no,,no,yes,no,no,no,no,,yes,yes,yes
1160,636.48986,3,VSLA Account,District_C,Rural,female,50,4,primary 6,no,no,yes,Company_B,,yes,no,,no,yes,no,no,no,no,,yes,yes,yes
1161,592.41799,1,Mobile Money,District_A,Rural,male,38,8,primary 3,no,yes,no,Company_A Company_B,Company_B,no,no,no,no,yes,no,no,no,yes,,no,no,yes
